sample_id,severity,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,from_project,label
6009570,none,1,53,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
4875906,none,0,242,3,1,2,4,0,1,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0,1,0
6725232,none,0,376,1,2,1,6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,1,0
7883024,none,1,34,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
7204833,none,0,19,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,1,0
6536605,none,0,128,2,1,2,4,1,1,6,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,66,9,0,1,1,0
7094329,none,0,1662,5,7,15,25,0,3,6,15,5,9,0,0,0,3,0,3,5,10,1,0,0,0,28,10,0,0,1,0
7234731,none,0,570,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,1,1,0
6212569,none,0,591,2,1,6,9,1,1,1,6,5,11,0,0,0,0,1,0,1,0,0,0,0,0,48,1,0,1,1,0
8967424,none,0,42,2,2,2,8,2,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,1,0,0,1,0
8979235,none,1,78,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,1,1,0
5487652,none,0,124,3,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0
4217571,none,0,169,0,2,5,7,1,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18,10,0,1,1,0
4350115,none,0,10012,5,1,2,6,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,9,0,1,1,0
9209895,none,0,754,2,2,1,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,9,0,0,0,0
5693079,none,0,49,0,2,0,8,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4,1,0,0,1,0
9122985,none,0,133,0,3,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,2,0,1,1,0
7905552,none,0,91,14,3,28,23,1,10,1,28,3,1,1,0,2,0,1,0,10,0,4,0,0,1,50,1,0,0,1,0
7469146,none,1,41,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,1,0
8644476,none,1,46,1,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,1,1,0
5865735,none,0,183,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0
4651047,none,0,1460,6,10,11,21,4,5,3,11,3,18,0,1,0,3,0,6,6,1,1,0,0,0,23,12,0,0,1,0
5075026,none,0,139,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
5057041,none,0,85,4,4,4,15,1,2,0,4,0,0,0,1,0,0,1,2,5,1,2,0,0,0,27,1,1,0,1,0
4197431,none,0,56,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
6303431,none,0,198,1,1,4,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0
5608439,none,0,243,3,2,6,15,2,5,1,6,0,0,0,0,1,0,2,0,5,0,1,0,0,0,41,2,0,1,1,0
3730280,none,0,181,1,2,2,24,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,3,0,0,20,1,0,0,1,0
4324794,none,0,91,1,2,2,11,2,1,0,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,41,2,0,1,1,0
4260514,none,0,50,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0
9115400,none,0,42,2,2,2,9,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,13,1,0,1,1,0
4237161,none,0,73,1,2,2,9,2,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,20,1,0,1,1,0
4257893,none,0,384,3,5,3,23,3,4,2,3,1,1,0,2,0,0,0,3,4,0,1,0,0,0,26,1,0,1,1,0
5698693,none,1,36,1,2,1,5,0,0,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,8,1,0,0,1,0
7205348,none,0,54,1,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0,1,1,0
4360681,none,0,471,2,1,2,3,1,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,1,1,0
7320020,none,1,429,1,1,1,7,0,0,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,11,1,0,0,1,0
9187819,none,0,371,1,2,1,5,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,0,1,0
7900059,none,0,77,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
5705708,none,0,39,0,4,1,11,0,0,6,1,0,0,0,3,0,0,3,0,0,3,1,0,0,0,10,9,3,0,1,0
7306229,none,0,317,3,2,3,9,0,0,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,11,1,0,0,1,0
9542718,none,0,215,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,1,0
5297721,none,1,126,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,0
6601584,none,0,185,4,4,14,18,2,5,1,14,0,0,0,1,0,0,0,1,4,0,2,0,0,1,38,1,0,1,1,0
3825676,none,0,261,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,65536,0,0,1,0
4534763,none,0,333,1,3,2,5,0,0,2,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,10,4,0,0,1,0
6500087,none,0,27,2,6,2,12,3,0,2,2,0,0,0,2,0,3,0,2,1,0,2,0,0,0,12,1,0,0,1,0
8969767,none,0,716,14,2,17,32,0,10,0,17,0,0,1,0,0,0,4,18,10,0,1,0,0,0,45,1,0,0,1,0
8954733,none,0,76,8,1,6,7,1,4,2,6,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,8,0,0,1,0
4371368,none,0,143,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
6306007,none,0,71,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
7929441,none,1,39,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0
4773397,none,0,406,4,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
8008638,none,0,102,1,2,2,7,2,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,1,0
3698860,none,0,201,0,1,0,3,1,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,12,1,0,0,1,0
9290971,none,0,621,2,8,6,25,1,3,0,6,0,0,1,3,0,1,0,0,9,0,3,0,0,0,41,17,0,1,0,0
4371443,none,0,113,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,1,0
6848482,none,0,95,2,2,2,9,2,0,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,35,9,0,1,1,0
7792449,none,0,325,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0
4995171,none,0,56,3,20,10,71,2,6,0,10,0,0,0,2,0,0,13,0,10,2,3,0,0,0,24,1,0,0,1,0
4264057,none,0,155,5,15,8,101,1,27,2,8,1,1,6,1,0,2,2,30,51,20,6,1,0,0,55,1,0,1,1,0
4456439,none,0,136,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0
4896610,none,0,87,1,1,2,4,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0
7268641,none,0,27,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
9267571,none,0,1000,10,17,12,78,1,6,1,12,2,2,0,7,2,2,0,0,23,0,2,0,0,0,67,1,0,0,0,0
5578507,none,0,105,5,3,9,16,1,3,0,9,2,4,1,0,0,0,2,1,3,0,1,0,0,0,13,9,2,0,1,0
3701614,none,0,956,3,2,2,9,2,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0
7349010,none,0,151,5,2,6,10,2,0,1,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,12,1,0,0,1,0
3858217,none,0,221,5,1,2,3,1,0,3,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,44,1,0,1,1,0
5922177,none,0,130,3,6,9,28,6,5,1,9,2,2,0,1,1,0,3,0,5,0,2,0,0,0,32,4,3,0,1,0
3790421,none,0,245,2,1,6,6,1,3,1,6,5,1,0,0,0,0,0,0,3,1,0,0,0,0,15,17,0,0,1,0
9414619,none,0,645,2,2,8,19,0,5,3,8,1,2,0,1,0,0,0,1,6,0,1,1,0,0,19,10,0,0,0,0
6310221,none,0,796,0,1,12,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0
7727842,none,0,5336,4,3,5,13,2,2,3,5,2,4,0,1,0,0,1,0,3,0,1,0,0,0,34,1,0,1,1,0
6128483,none,0,68,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
7558115,none,0,39,6,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,1,1,0
7885799,none,0,44,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
8348686,none,0,170,1,4,4,10,0,3,2,4,0,0,1,1,0,0,0,0,3,0,3,0,0,0,12,26,0,0,1,0
7775896,none,0,82,1,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,32,0,0,1,0
3717906,none,1,301,2,6,12,35,0,1,3,12,4,2,0,0,0,0,0,0,11,1,3,0,0,0,39,0,0,0,1,0
8199173,none,0,3693,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0
9410474,none,0,738,2,2,3,7,0,0,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,0
3909025,none,0,572,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,1,1,0
6904320,none,0,1723,3,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,1,0
6436372,none,0,68,2,3,1,9,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,8,0,0,1,0
7492767,none,0,491,50,9,69,90,1,31,8,69,8,11,1,3,7,0,8,1,29,1,5,0,0,5,108,2,0,0,1,0
4357598,none,0,2959,1,2,2,13,1,0,4,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,20,10,0,1,1,0
4470846,none,0,260,8,5,15,21,1,4,1,15,2,3,0,1,0,1,1,0,5,0,1,0,0,0,18,2,0,0,1,0
9110608,none,0,65,2,3,6,11,0,2,2,6,0,0,1,0,0,0,0,1,3,0,2,0,0,0,12,1,0,0,1,0
8452328,none,1,60,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,1,0
4104993,none,0,97,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
7896708,none,0,2029,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,1,1,0
5242909,none,0,52,2,2,1,6,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,1,0,0,1,0
9291749,none,0,3841,2,2,0,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29,1,0,1,0,0
3875995,none,0,148,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
5731614,none,0,220,1,2,3,12,0,1,4,3,0,0,1,0,0,0,0,1,8,2,1,0,0,0,21,0,0,1,1,0
7197198,none,0,146,4,2,8,11,0,2,2,8,0,0,1,0,0,0,2,0,2,0,1,0,0,0,62,10,0,1,1,0
7995724,none,0,290,0,7,2,11,4,0,1,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,25,1,0,1,1,0
6658892,none,0,1018,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0
6511643,none,0,33,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0
6014861,none,0,110,4,1,4,3,1,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,1,0,0,1,0
5651881,none,0,278,1,1,2,4,1,1,1,2,1,4,0,0,0,0,1,0,1,0,0,0,0,0,8,1,0,0,1,0
9192024,none,0,1671,1,2,3,5,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56,1,1,1,1,0
4527035,none,1,55,1,1,2,5,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,1,0
5712776,none,0,970,1,25,13,96,1,2,0,13,8,1,0,7,0,0,28,0,12,0,2,0,0,0,22,1,0,0,1,0
7982015,none,0,44,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,4,0,0,1,0
8123359,none,0,45,7,5,13,46,1,16,1,13,1,1,2,2,0,8,3,2,22,5,5,0,0,0,35,1,0,0,1,0
4536178,none,1,35,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
6785745,none,0,3878,1,2,1,6,1,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,1,0
7698738,none,0,861,1,2,1,7,2,0,1,1,1,15,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0
4440109,none,0,461,3,1,2,5,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,1,0
8429775,none,0,79,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0
4496060,none,0,149,0,8,0,20,8,0,1,0,0,0,0,0,0,0,7,7,0,0,1,0,0,0,5,9,0,0,1,0
4185249,none,0,52,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,0,1,0
6073975,none,0,135,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7279934,none,0,33274,2,2,3,7,1,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,20,1,0,1,1,0
6228656,none,0,119,3,1,3,6,0,0,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,39,1,0,1,1,0
4944991,none,1,32,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,1,1,0
7231995,none,0,146,3,1,1,3,1,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23,12,0,0,1,0
9331036,none,0,201,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0
7581323,none,0,93,4,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,0,1,0
6340833,none,0,77,1,2,1,3,1,0,0,1,0,0,0,1,0,2,0,3,0,2,0,0,0,0,3,1,0,0,1,0
5855387,none,0,1085,2,2,4,10,0,0,1,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,15,0,0,0,1,0
8967998,none,0,78,2,2,1,8,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21,2,0,1,1,0
7592195,none,0,68,3,1,1,3,0,0,1,1,1,1,0,0,0,0,7,0,0,1,0,0,0,0,21,1,0,0,1,0
7416545,none,0,90,1,3,3,8,2,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,27,9,0,1,1,0
9097530,none,1,75,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,1,0
4266432,none,0,131,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0
6017172,none,0,470,3,1,3,5,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,2,1,0,1,0
4932887,none,0,421,3,8,14,22,1,5,1,14,0,0,1,1,0,4,4,5,8,1,3,0,0,0,47,1,0,1,1,0
8276759,none,0,163,4,1,9,4,1,2,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,2,0,0,1,0
4028364,none,0,229,10,12,10,44,5,11,2,10,0,0,0,0,0,0,22,7,11,2,1,0,0,0,49,1,0,0,1,0
7842162,none,0,458,4,1,6,7,0,1,4,6,3,3,0,0,0,0,0,0,2,0,0,0,0,3,21,4,0,0,1,0
8857568,none,0,378,1,4,5,13,1,4,0,5,3,1,0,0,0,3,0,0,4,0,1,0,0,0,15,1,0,0,1,0
9263532,none,0,68,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0
7763232,none,0,37,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
5470089,none,0,65,17,8,34,55,1,15,1,34,0,0,3,0,1,0,6,1,11,3,3,0,0,2,49,1,4,0,1,0
7049236,none,0,222,8,4,13,24,4,3,5,13,1,1,0,0,1,0,2,0,3,0,1,0,0,0,36,2,2,0,1,0
8246323,none,0,234,3,3,1,11,0,0,1,1,0,0,0,1,1,0,1,1,1,0,2,0,0,0,12,2,0,0,1,0
5200336,none,0,242,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
5761917,none,0,117,1,2,1,5,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9,1,0,0,1,0
8765693,none,0,175,5,1,1,6,1,3,4,1,1,1,0,0,0,0,2,0,3,1,0,0,0,0,19,9,0,0,1,0
8240678,none,0,201,6,2,7,10,0,1,2,7,3,1,0,0,1,0,0,0,3,0,1,0,0,0,34,1,0,1,1,0
3869246,none,0,220,2,1,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0
5311043,none,0,683,6,5,10,23,0,3,4,10,3,2,0,0,0,0,9,1,5,0,1,0,0,0,47,2,0,1,1,0
7245995,none,0,583,6,3,10,16,0,2,0,10,2,6,0,0,0,0,0,0,4,0,1,1,0,0,15,1,0,0,1,0
8697369,none,1,51,4,1,3,5,0,0,2,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,6,1,0,0,1,0
7353142,none,0,258,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
6257330,none,0,41,1,2,2,6,2,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,1,0
6981479,none,0,50,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0
3701417,none,0,791,1,2,0,5,1,1,0,0,0,0,0,0,0,15,1,15,1,11,1,0,0,0,18,17,0,1,1,0
4106345,none,0,155,3,4,6,8,1,2,1,6,0,0,1,0,0,0,1,0,2,1,2,0,0,0,14,2,0,0,1,0
7622719,none,0,1439,4,6,5,21,2,5,2,5,1,3,1,2,1,0,1,2,6,1,4,0,0,0,20,9,0,0,1,0
6610964,none,0,1863,0,1,1,13,0,2,0,1,0,0,0,0,1,0,0,0,4,0,2,0,0,0,21,17,0,0,1,0
8914575,none,0,89,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
6328915,none,0,129,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
6734039,none,0,480,2,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0
8908782,none,0,84,1,2,1,5,1,1,1,1,1,1,0,1,0,0,2,0,1,1,1,0,0,0,26,9,0,1,1,0
7889326,none,0,202,2,2,4,6,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0
7458584,none,0,479,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
8902996,none,1,67,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0
9197046,none,0,1305,6,6,7,11,4,2,2,7,1,0,1,2,0,0,0,0,3,0,2,0,0,0,35,9,0,1,1,0
7009087,none,1,108,7,2,4,7,0,0,3,4,0,0,0,1,0,0,0,0,3,0,0,1,0,0,14,2,0,0,1,0
9466197,none,0,1334,3,2,2,6,2,0,1,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,12,1,0,0,1,0
8352018,none,0,837,1,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0
4415593,none,0,88,3,4,3,10,0,1,1,3,0,0,0,3,0,0,1,0,2,0,2,0,0,0,14,1,0,0,1,0
7214745,none,0,117,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,0,1,0
7085469,none,0,4664,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0
6925834,none,0,744,2,2,2,8,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19,1,0,1,1,0
4500366,none,0,84,4,11,13,36,0,6,1,13,0,0,3,4,0,0,5,1,12,2,3,0,0,0,49,1,0,0,1,0
7273013,none,0,1032,4,2,5,11,1,4,1,5,0,0,1,0,0,0,1,1,4,0,1,0,0,0,20,2,0,0,1,0
7577692,none,0,377,5,4,5,11,0,1,2,5,2,1,2,0,0,0,0,0,1,0,3,0,0,0,25,2,0,1,1,0
4195038,none,0,55,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
3983972,none,0,139,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
7757865,none,0,1104,2,2,3,4,1,1,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,39,2,0,1,1,0
7513758,none,0,94,2,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,1,0
4568919,none,0,813,3,6,21,37,2,2,3,21,19,14,0,1,0,0,4,0,2,3,2,0,0,0,92,1,1,1,1,0
4595799,none,0,73,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,1,1,0
9290877,none,0,628,1,6,1,16,3,3,1,1,0,0,2,4,0,0,0,1,5,0,3,0,0,0,34,1,0,1,0,0
4447157,none,0,177,6,9,10,26,1,1,2,10,0,0,1,1,0,0,0,6,7,0,3,0,0,0,9,1,0,0,1,0
5647618,none,0,373,3,3,4,8,0,1,1,4,0,0,1,1,0,0,0,1,1,0,2,0,0,0,28,16,0,1,1,0
6266221,none,0,202,6,1,8,21,0,4,0,8,0,0,0,0,0,0,1,0,7,0,0,0,0,0,40,1,0,1,1,0
7584763,none,0,55,3,2,2,7,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,0,0,1,0
4906479,none,0,192,0,10,3,25,2,2,0,3,0,0,2,5,0,0,0,2,6,0,2,0,0,0,20,1,0,0,1,0
4074807,none,0,496,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
7539853,none,0,58,0,1,2,4,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,9,0,0,1,0
8264635,none,0,1067,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0
4901851,none,0,131,5,6,5,11,1,2,3,5,4,3,0,1,0,1,0,0,2,0,1,0,0,0,20,1,0,0,1,0
4113404,none,0,577,2,4,6,14,2,2,1,6,0,0,0,0,1,0,1,6,2,0,2,0,0,0,11,10,0,0,1,0
6340126,none,0,78,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0
8909910,none,0,105,1,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
8961619,none,0,36,2,2,9,15,1,4,1,9,0,0,0,0,1,0,3,0,4,1,1,0,0,0,26,1,2,0,1,0
3879070,none,0,33559,3,2,2,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,10,0,0,1,0
7373719,none,0,229,3,1,2,9,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,2,0,0,1,0
9013810,none,0,240,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,1,1,0
8281103,none,0,60,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
8030709,none,0,74,3,1,2,5,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,4,0,0,1,0
5591314,none,0,106,5,2,12,18,1,4,0,12,0,0,0,0,1,0,3,0,4,0,1,0,0,0,28,1,0,0,1,0
4132362,none,0,151,2,1,3,7,1,2,2,3,2,1,0,0,0,0,0,0,2,1,0,0,0,0,14,1,0,0,1,0
7954017,none,0,119,1,1,3,5,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,4,0,1,1,0
4927730,none,1,105,3,1,1,5,0,0,0,1,1,7,0,0,0,0,1,0,2,0,0,0,0,0,10,1,0,1,1,0
6235739,none,0,335,3,1,1,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,0,1,0
5828765,none,0,1158,1,2,4,10,1,2,2,4,2,1,0,1,0,0,0,0,4,0,1,0,0,0,9,1,0,0,1,0
5759451,none,0,335,2,2,3,10,1,2,1,3,0,0,0,1,0,0,0,0,3,0,2,0,0,0,18,9,0,0,1,0
8026786,none,0,3100,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0
7196750,none,0,123,2,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0
4092105,none,0,440,0,6,11,26,3,5,0,11,0,0,1,2,0,0,9,2,5,5,1,0,0,1,40,1,0,0,1,0
9449118,none,0,330,2,1,2,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
